user_id,item_id,category_id,hist_item_ids,label
478,45,10,159|198|18|186,0
134,59,7,25|136|183|155|192,1
7,108,5,46|184|4|75|120,1
487,150,9,34|47|145|150|94,0
110,120,5,94|90|109|189,0
184,128,6,2|41|14|119|164|189|48|140|66|64|122|136|117|20|83,1
21,90,5,148|198,1
355,9,1,149|6|149|103|137|86|137|169|195|116|55|132|103|35,1
202,139,5,120|46|164|64|123|30|108|139|182|184|163|113|175|26,1
498,182,5,120|30|185|123|139|75|184|81|30|30|143,1
373,200,4,81|112|72|21|92|68|41|75,0
246,84,7,122|97|97|7|190|98,1
69,157,6,100|192,0
168,126,1,55|116|103|149|44|35|195|149|86,1
338,7,7,48|48|107|191|191|98|7|74|129|79|155,1
313,106,8,104|111|159,1
485,92,9,128|66|36|156|194|194|39|90|47|13|124|172,1
39,169,1,83,0
215,200,4,24|121|145|61|118|87,0
214,69,5,78|63|178|179|196|12|173|54|2|19|151|119|115|177,0
48,122,7,105|193|24|26|70|91|126|32|187|31|41|194,0
218,52,4,189|62|198|200|198|168|198|196,1
320,167,2,43|34|107|87|166|57|34|124|28|182|17|99|190|111,0
378,142,3,21|72|129|154|107|81|82|196,1
167,132,1,139|90|119|179|135|148|194|44|118|132|140,1
67,82,2,136|57|166|180|70|148|45|186|50|177|158,0
157,134,8,12|50|14|1|1|13,0
495,17,2,119|57|170|156|82|101|51|51|186|167|117|167|82|57|186,1
401,89,9,22|163|80|53|140|191|68|144|138|98|162,0
203,9,1,155|151|140|181|75|186|142|51|43|181|129|24|26|166|34,0
432,68,1,137|44|132|6|146|149|149|6|171|86,1
41,81,5,125|53|24|54|182|115|64|74|172|134|155|123,0
201,51,2,170,1
322,41,8,42|41|49|172|1|85|14|61|1|14,0
202,116,1,169|6|137|103|149|149|137,0
338,141,3,69|136|82|34|80,0
408,160,10,11|160,0
120,179,6,56|33|179|28|33|115|114|10|158|33|16|115|158|10,0
245,35,1,132|146|103|9|132|132|169|171|68|195,0
69,130,6,127|27|122|59|123|77|9|128|18|66|124,0
150,61,8,24|13|176|85|105|105|173|106|159,1
322,31,3,43|146,0
292,186,2,73|73|119|197|119|197|177|170|177|177|57|197|186|119,0
77,13,8,111|104|8|58|18|87|5|161|59|149|11|7|85|158|163,0
345,135,4,21|93|52|168|67|135|135|187|198|187|200|21,0
392,18,9,36|27|18|37|165|165|18|165,1
472,49,8,46|29|45,0
430,15,8,21|172|156|65|65|64|95|89|132|93,0
395,66,10,63|129|26|91|135|186|88|197|122|155|49,1
458,16,6,176|56|122|105|119|149|186|145|182|174,0
100,186,2,181|177|57|71|117|82|167|167|197|170|17|73|73|156|73,1
219,164,5,10|123|143|110|82|101,0
73,174,7,79|161|190|192|25|48|129|161,1
80,143,5,94|163|10|168|168|138|163|183|33|109|130,0
298,112,6,56|157|128,0
230,131,6,145|44|185|16|58|69|168,0
495,131,6,120|167|88|170|123|173,1
41,175,5,53|70|164|51|110|130|73|95|134|159|38|103|31|4|130,1
242,190,7,3|44|21|92|130|40|80|108|64|93|119|191|63,0
45,95,3,173|128|118|173|61|158|115|188|94|145|100,0
197,168,4,21|154|33|175,0
242,17,2,146|173|156|60|141|49|37|133|167|184|93|29,0
272,23,10,19|4|122|40|123|6|161|67|91|69,0
323,138,4,62|67|198|187|62|62|168|187|21|166|138|200|189|198|21,1
277,176,8,24|159|104|12|15|111|111|172|85|61|13|127|173|12,0
246,153,3,157|149|33|135,0
44,150,9,101|114|158|87|124|30|102|171|155|61|109|124|188,0
377,72,5,81|175|175|120|30|29,1
138,132,1,116|149|9|44|171|169|126|6|9|86|171|68|169|116,1
183,46,5,30|162|19|184|90|154|30|162|64|143|54,0
227,92,9,37,1
126,154,5,53|164|3|164|113|164,1
312,147,3,19|84|95|173|7|178|12|100|85|112|9|153|27,0
390,196,4,133|130|159|97|93|24|34|165|198|121|69|12|9,0
339,38,3,95|147,1
132,2,7,116|163|186|97|54|124|175|118|3|40|20|83,0
226,23,10,43|72|167|9|97|117|114|77|76|182|49|97|73|154|162,1
425,76,4,198|93|189|138|168|196|43,0
117,119,2,54|66|200|106|28|10,1
215,83,9,47|100|5|18|34|124|34|165|89|150|36|89|27|148,0
299,178,10,87|171|122|123|154|123|26|43|156|49|134,0
238,63,10,200|31|116|31|142|26|115|88|139|1|104,0
272,142,3,96|153|188|141|38|96|8|142|77,1
462,38,3,77|8,0
291,17,2,40|82,1
345,55,1,126|103|195|195|103|68|132|35|68|169|171|86|86,1
438,15,8,67|121,0
491,81,5,19|180|70|152,0
322,62,4,179|129,0
244,82,2,123|120|7,0
340,156,2,57|156|99,1
443,155,7,77|5|22,0
205,94,9,162|130|83|89|60|38|40|132|167|85|20|123,1
452,17,2,151|156|11|43|1|114|35|184,0
394,36,9,160|51|3|91,0
244,20,6,125|130|16|114|10|56|179,1
364,175,5,96|176|135,0
142,84,7,109|196|67,0
269,196,4,145|160|81|193|41|149|100|143|120|87|164|169,1
212,150,9,73|45|179|89|122|58|6|91|145|66|186|151|129|162,0
431,143,5,178|95|3|170|132|183|4|30|103|37|105|70|43,0
386,31,3,186|61|149|172|47|70|173|21|22,0
152,113,5,181|63|56|191|130|87|67|89,0
88,61,8,134|172|61|173|172|127|50|42,1
433,144,10,23|194|199|178|63|160,0
216,142,3,51|45|133|65|118|73,0
443,143,5,174|170|36,0
5,144,10,184,0
401,65,4,13|103|16|117|34|179|87|19|139|68|53|132|192,0
490,42,8,105|113|15|172|148|174|24|161|73|164|199|176|184,1
57,103,1,161|36|133|101|41|130|169|166|169|163|94|10|194|91|127,0
11,186,2,40|117|101,1
313,136,7,155|25|174|84|121|121|192|79|84|161|129,0
159,168,4,52|62|62,1
265,28,6,134|160|112|115|34|192|192|143|181|122,0
20,44,1,127|99|149|104,0
13,23,10,194|48|178|93|187|170|167|42|159|74,0
306,183,7,7|9|14|145|185|140|89|62,0
210,26,5,56|160|115|99|119|114|100|169|147,0
93,16,6,130|16|114|133|131|115|128,1
281,136,7,2,1
378,125,6,128|10|33|114|114|78|28|16|20,0
476,67,4,138|21|67|200|52,1
418,112,6,16|56|158|78|33|128|28|20|133,1
60,22,2,71|102|95|40|47|39|12|131|95|22|67|134,0
372,135,4,87|196|43|193|196|198|67|135|21|52|138,1
149,92,9,145|150|94,0
283,93,4,21|187|65|198|62|65|43,1
398,66,10,61|166|151|174|188|24|19|90|31|99|118|56|20|193|75,0
332,157,6,28|56|128|112,1
430,139,5,46|46|163|123|4|139|54|53|75|81|175|75,0
272,1,8,101|96|130|136|137|200|101|86|109|66,0
158,150,9,73|155|86|132|148|177|46|53|95|102|182|8,0
308,136,7,129|25|74|129,0
302,3,5,81|175,0
31,162,5,59|145|25|48|151|162|31|178|174|174|49|134|33|40,0
36,40,2,167|34|56,0
153,42,8,95|35|97|4|88|73|71|23,1
74,21,4,76|21|43|62|168|200|166|196|196|67|62|62|193|168|196,0
448,162,5,26|54|163|69|46|154|29|81|184|29|29|184|162,1
482,145,9,18|5|91|18|150|100|34|91|27|145|34|94|18|34,1
491,140,10,160|60|60|60,1
261,80,10,180,1
152,120,5,174|82|148|64|84|158|109|94|147|58|13|158,1
228,186,2,99|73|71|22|197|186|181|71|197|71|177,1
51,194,10,140|160|80|11,1
10,47,9,5|92|34|18|150|92|92|18|34|18|165|124|92|100|34,1
259,192,7,85|54,0
231,11,10,196|179|33,1
368,159,8,101|62|198|134|155|59|179,0
421,185,5,3|139|53|182|154|163|143|113|175|54|108,0
150,100,9,100,0
164,57,2,156|17|57|73|117,1
434,22,2,17|177|156|40|167,1
291,70,8,15|14|106|70,1
20,171,1,111|62|186|18|165|61|54|162|193|199|54|119|59,0
32,33,6,138|153|179|114|49|143|35|28|72,1
27,190,7,155|84|161|107|59|74|39|183|97|161|183,1
63,2,7,133|119|109|45|3|94|102|160|79|20|177|83|145|9|8,0
121,159,8,106|109|127|104|24|13|50|70|50|13|85|70|173|173|105,1
485,189,4,141|83,0
454,93,4,80|185|75|54|66|67|112|133,0
127,23,10,60|160|178|140|66|152|66|194|140|140|160,1
377,156,2,22|71|22|119,1
441,29,5,128|45,0
328,132,1,179|79|107|28|64|189|161|86|23,0
165,20,6,43|194|26|11|21,0
155,24,8,122|48,0
449,149,1,169,1
207,190,7,39|74|107|84|155|39|190|122|79|192|107,0
209,170,2,82|186|117,1
345,106,8,153|121|176|200|175,1
188,98,7,26|114|81|46|113,1
376,113,5,19|26|67|127|148|135|63|89|10|160,0
225,58,8,173|13|13,0
448,156,2,22|148|7|16|118|172|187|114,0
185,124,9,171|161|151|44,0
484,71,2,170|177|167|156|82|99|119|181|156|197|156|82|117|119,1
434,41,8,104,0
31,11,10,140|144|160|180|140|160|180|140|160|66,1
335,51,2,191|131|151|102|102|88|62|115|199|44|10|12|117,0
476,16,6,28|28|16,0
15,126,1,21|103|28|134|160|1|107|130|1,0
154,97,7,129|158|8|131|70|13|138|111|134|76|56,0
407,137,1,6|172|85|188|48|171|105|189|44|53|113|111|30|131|82,0
349,7,7,129|183|191|174|48|39|48|190|79|79|190|48|97|74,0
151,54,5,132,0
226,152,10,117|128|115|105|69|27|86|177|144|151|148,0
461,14,8,29|78|27|8,0
209,70,8,1|14|14|127|85|41|127,1
279,34,9,94|94|148|145|47|150|5|47|94|92|36|34,1
391,107,7,25|122|79|190|59|129|39|48|97|174|74|136,0
151,49,8,49|134|12|159|105|42|85|41|15|14|15|104|134|70,0
8,168,4,43|87|138|21|21|193|65|52|166|67|200,1
474,176,8,106|13|172|15,1
9,158,6,157|158|179|125|10|78|128|16|20|112|158,0
402,61,8,134|176|13|58,0
302,115,6,119|196|8|83|133,0
216,194,10,31|20|22|166|9|97|123|135|14|173,1
67,172,8,111|42|41|111|49|85|106|15|173|15|176|42|58|41|88,1
260,139,5,164|162|69|182|184|90|26|4|90|123|113|175|108|139|154,1
279,16,6,36|17|139|57|103|71|72|79|11|40,0
393,29,5,155|54|112|56|102|13|54|142|156,0
136,56,6,93|103|111|78|195|59|86|2|99|171|200|95|28|144|129,1
480,181,2,92|92|54|170|38|15|47|198|23|117|37,1
198,49,8,121|44|33|99|144|3|68|200|68,0
167,79,7,84|190|155|191|25|48|190|84|174|136|107|7,0
49,1,8,172|105|88|41,0
215,180,10,160|180|23|11|80|11|66|45|199|152|11|152,1
442,195,1,9|86|103|55|86|137|6|149|146|32|146|116|55|103|116,1
315,74,7,124|192|176|76|144|163|23,0
29,68,1,171|6|6|149|146|35|32|32|169|146|195|32,1
348,155,7,53|17|120|186|11|66|134|63|24|39,0
246,189,4,70|37|162|111|85|118|194|57|181|183|152,1
61,141,3,198|53|177|25|82|174,0
486,33,6,103|10,1
55,184,5,46|163|19|139|139|175,1
483,71,2,197|156|197|170|57|17|197|99|181|71|73|177|101|156,1
244,187,4,43|196|43|200|76|193|166|200,1
171,31,3,31|38|110|38|31|8|95|110|8|31|141|95,0
16,190,7,165|178|114|8|34|42|76|89|86|174|189,0
433,54,5,123|46|4|64|163|69|46|175|29,0
161,1,8,149|57|124|133|125|68|173,0
470,138,4,77|45|128|111|100|95|16,0
123,63,10,11|45|144|194|160|63|45|160|80|199,1
323,149,1,50|42|140|3|163|57|98|50|86|153|40,1
285,137,1,42|86|26|178|54|144|32|131|41,1
141,25,7,130|125|126|196|127|70|57|161|85|112|163|48,1
37,124,9,37|18|102|150|89|91|92|18,1
314,5,9,157|196|104|7|199|42|49|142|67|17|137|53|173|31,0
120,116,1,13|190|42|144|194|69|22|79|120|127|97|187|116|129|192,0
144,150,9,89|150|47|124|36|150|18|124,0
51,164,5,198|106|164|143|141|71|86|88|121|144|40|46,0
335,43,4,21|168|187|76|200|189|62|198|189|67|200,1
336,193,4,200|65|200|189|166|43|135|52|198,0
454,23,10,61|110|172|139|47|60|61|148|104|5|16|16,0
481,153,3,42|160|164,0
318,49,8,104|127|42|109|49,0
224,112,6,187|193|63|180|91|148|104|154|175|85|141,0
254,146,1,141|70|7|190|90|33|46|166|67,1
141,113,5,44,0
228,27,9,20|15|167|70|60|21|133|13|181|42|14,0
351,8,3,188|118|95|95|142|8|38|142|8|95|142|77|188,1
488,182,5,120,1
154,109,8,66|195,0
296,95,3,62|95,1
306,143,5,113|175|154,0
451,34,9,83|150|37|5|145|83|5|34,0
424,186,2,161|134|191,1
422,38,3,141|153|153,1
361,79,7,91|122|173|164|68|136|40|127|82|186|143,0
363,44,1,35|171|116|68|68,1
379,200,4,144|197|19|3|40|122|50|127|23|140|46|105|24,0
303,98,7,98|129|59|7|190|79|190|161|192,1
18,50,8,125|127|18|97|15|75|122,0
263,52,4,198|189|43|138|87|65|43|65|198|198|189|43|187|52,1
342,25,7,2|161|107|98|190|7|191|2|84|39|121|122|129|174|161,1
475,32,1,191|198|33|157|120,0
241,65,4,195|38|120|60|93|50|114|112|124,0
155,144,10,108|191|76|65|150|128|86|1|141,0
369,104,8,101|142|158|133,0
390,88,8,128|157|48|64|104|130|103|40|165|110,0
217,33,6,115|33|78|158|179|20|179|157|128|28|125|112|20|179|125,0
49,89,9,196|191|20|110|137|177|112|174,1
233,53,5,68|193|15|111|78|8|163|183|35|152|141|142,1
231,7,7,138|124|69,0
44,79,7,130|178|177|192|22|9|114|191|200|56|76|133|183,0
88,14,8,24|176|12|12|61|106|15|42|58|14|15|14|173,1
469,28,6,114,1
404,163,5,154|139|163|81|54|90|64|4,1
261,69,5,58|198|130|112|86|152|86|161|32|165|193,0
478,82,2,51|186|99|22|82|156|181|177|170|51|101,1
462,192,7,191|84|161|122,0
450,84,7,136|155,1
31,83,9,47|36,1
328,192,7,10|100|21|117|87|128|42|30|21|20,0
401,122,7,191|190|161|192,1
166,61,8,69|21|48|107|127|136|27|64|21|2|79|125|75|9,0
178,165,9,200|18|5|185|99|132|56|11|179,0
267,81,5,153|62|105|194|185|109|41,0
179,178,10,93|125|8|200,0
210,87,4,77|74|55|129|166|179|195,0
325,27,9,86|61|70|11|4|70|61|200|53|66|184|172|12,0
43,115,6,123|75|25|131|123|99,0
20,181,2,101,1
121,56,6,84|171|110|67|114,0
474,56,6,164|31|99|9|60|118|61|3|78|109|153|28|96|40,0
77,184,5,90|108|123|123|90|81|64|139|139|75,1
209,198,4,187|168|135|193|187|135|52|193|76|76|52|65,1
64,59,7,85|167|142|181|85|34|29|142|6|93|71|184,0
291,76,4,67|62|65|87|193|168|62|76|168|200|93|43,1
53,83,9,91|102|92|34|165,1
239,170,2,170|181|51|181|170|73|73|57|101|186|177,1
74,123,5,30|143|162|185|143,1
180,162,5,120|46|30|184|163|90,0
194,166,4,135|76|76|187|193|43|193|67|138|196|65|65,0
486,72,5,108|90|81|69|75|81|162|4|90|108,1
216,22,2,57|101|177|40|197|99,0
127,142,3,56|146|106,0
223,193,4,162|110|120|24|176,0
140,186,2,117|40|71|119|117,1
293,18,9,92|148|89|34|36|145|165|18,1
129,103,1,40|145|15|13|8|161|115|139|32|185|162|98|180|29|59,1
421,82,2,177|70|22|166|197|101|100|170|69|82,0
447,33,6,193|97|176|44|70|96|113|46,0
140,152,10,199|140|23|160|60|45|140|178,1
129,37,9,102|14|196|102|68|196|112|136|19|32|10|103,0
288,11,10,152|144|160|140|45|23|194|80|63|63,1
26,44,1,66|156|51|174|73|3|22,0
406,158,6,16,0
500,169,1,146|137|68|55|169|44|86|116,1
300,66,10,45|140|160|152|63|178|60|178|23|160|23|194|152|11|23,0
295,56,6,10|125|78|10|78,1
304,133,6,78|78|128|131|157|56|128|20|133|10|130|28|114|16|130,1
174,2,7,140|144|109|43|23|66|5|144|4,0
164,4,5,27|17|81|29|197|119|162|75|30|47,0
209,186,2,23|134|21|129|77|72,0
465,58,8,134|127|42|109|127|42|134|109|70|159|13|106|127,1
259,42,8,126|23|18|150|197|56|49|137|103|28|134|42|24|93,0
370,48,7,48|191|14|183|145|23|52|74,0
130,184,5,164|9,1
444,38,3,118|95|142|141|8,0
205,171,1,92|103|158|145|142|32|136|160|151|117|18|30|149|174|166,1
214,119,2,17|186|177,1
190,188,3,153|96,1
176,68,1,103|126|116|68|32|195|103|195|103|126|116|195|9|116|32,1
462,56,6,126|63|45,0
380,79,7,39|121|97|129|191,1
239,176,8,164|123|107|57|131|21|100|83|79|123,0
472,67,4,196|193|189|187|168|168|87|196|168|166|189|43|198|166|198,0
52,139,5,110|40|114|104|63|69|154|136|94|121,0
281,51,2,106|181|171,0
206,152,10,64|154|186,0
45,26,5,138|115|30|139|200|120|187|79|197|108|29|73,0
246,48,7,122|104|153|8|72|123|19|172|127|1|3,0
80,97,7,2|6|138|149|48|49|82|129|119,0
280,151,3,153|141|118|118|77|110|38|110|38,1
246,148,9,167|145|178|27|179|182|60,1
313,106,8,118|186|13|188|164|170|10|114|74|184,0
14,176,8,15|70|106|104|42|111|176|173,0
344,186,2,116,1
357,34,9,89|37|37|102|91|27|83|145|94|148|91|91,1
68,81,5,69|75|54|26|72|162|54|81|139|182,1
408,135,4,155|33|77|82,0
310,109,8,12|111|127,1
1,50,8,153|156|164|46|161|128|178|126|18|130|22|52,0
437,59,7,85|12|123|129|134|190,0
106,93,4,200|138|43|198|168|65|43,1
9,124,9,44,0
153,58,8,107|119|138|3|180|199|18|53,0
394,184,5,135|42|109|16|30,0
385,148,9,148|89|27|27|91|5|18|92|92|148|165|37|47|34|36,0
220,183,7,59|98|121|84|98|98|7,0
385,187,4,171|28|110|1|65|23|23,0
83,58,8,85|109|176|176|104|176|109|41|173|14|70|14|127,1
448,55,1,7|123|115|120|183|158,0
402,171,1,9|9|126|116|44|68|195|126|171|103,0
423,66,10,28|37|62|175|76|166,0
255,170,2,127|12|33|145|95|57|154,1
235,184,5,137|90|178|146|120|17|147|74|78|135|79|115,0
7,192,7,74|190|97|25|2|192|129|39|192|2|79|161,0
340,190,7,165|49|31|133|12|86|117|108|98|45|22|198|93,0
185,145,9,83|140|134|7|137|161,1
136,36,9,94|34|91|92|18|94|18|27|34|34|18|165|145|91|83,0
96,151,3,110|95|95|8|153|38|151|188,1
34,167,2,17|186|101|186|156|101|73|71,1
311,83,9,102,1
63,3,5,27|117|105|168|198|150|94|10|185|113|44|109|79|71,0
82,193,4,30,0
215,91,9,160|118|8|51|140|82|199|188|19|177|173|22|78|190|4,0
477,56,6,139|125|97|48|41|112|166|83|186|134|81|142,0
225,158,6,157|125|33,1
441,74,7,135|4|73|34|130,0
498,103,1,101,0
205,188,3,142|151,1
1,160,10,73|128|188|67|179|107,0
188,26,5,113|137|39|19|89,0
460,196,4,52|189,1
146,105,8,159|41|42|41|105|1|159|127,1
495,150,9,94|5|148|89|89|94|150|92,0
317,14,8,158|105|165|117|84|37|9|139,0
482,136,7,45|118|130|198|48|59,0
391,67,4,141|114|18|35|188|42|33|172|189|164|21|168|54|3|185,0
37,38,3,119|179|175|185|10|21|106|24|13|163|140|169|188|29,0
416,60,10,162|175|134|17,0
187,74,7,200|64|110|1|184|92|194|31,0
292,2,7,11|12|154|144|180|141|120|24|154|47,0
295,30,5,143|90|69|46|53|163|69|143|69,1
239,149,1,173|152|146|83|63|11|168|169|16|117|111|35|110|163,0
164,91,9,71|129,0
500,53,5,61|54|174|118|114|103|49|186|79|3|182|10|178|54,0
35,110,3,131|173|52,1
448,65,4,87|189|187|193|138|135|200|198|138|62|87|135|168|76,0
475,17,2,99|73|71|82|57,1
31,143,5,58|5|110|92|189|75|159|79|38|70|177|52,0
423,151,3,140|143|21|104|102|62|14|2,0
106,122,7,25|191|174|161|79|155|7,1
92,72,5,163,0
4,199,10,60|180|80|11|140|140|63|194|66|60|160,1
253,64,5,24|82|148|161,1
280,46,5,69|154|46|3|26,1
236,192,7,94|125|117|190|96|75|189|68|115|6,1
209,187,4,196|4,1
451,191,7,48|84|25|121|192|129|136|48|121,1
498,144,10,11,1
215,52,4,26|53|166|79|7,0
261,18,9,165|47|89|165|89|148|100|150|5|102|145|34|102|34,0
2,102,9,148|27|36|165|83|124,1
484,47,9,102|18|124|37|145|92|34|148|165|91|145,1
30,57,2,109|44|70|169|113|6,0
91,185,5,123|163|29|69|113,1
443,46,5,117|174|56,0
241,92,9,30|97|55|129|110|77|107,1
453,123,5,200|159|106|48|125|183|176|102|190|40,0
21,192,7,25|7,0
9,5,9,121|63|95|43|89|191|150|174|100|158|85|124|147|165,0
463,142,3,193|181|47|98|173|187|67|161|167|31|7|10,0
195,138,4,166|76,1
273,128,6,45|116|115|181|135|1|98|170|175,1
401,43,4,21|135|200|65|21|67|43|166|62|65|166|76|168,0
466,194,10,144|11|152|60|144|152|11|80|11|23|60|178,1
374,109,8,88|173|49,1
204,178,10,186|37,0
11,145,9,146|34|173|36|133,1
166,190,7,71|86|94|30|65|176|196|11|147|48|131|125|176,0
352,130,6,72|58|63|114|55|70|142,1
165,154,5,113|55|65|185|165|148|101|116|184|133|116|20|200|162|73,0
126,85,8,172|88|88|14,1
103,157,6,28|114|56|20|128|125,1
310,137,1,6|132|195|126|116|126|126|86|195|9,1
104,122,7,186|52|109|72|51|183|113|135|150|82,0
368,60,10,89|102|94|53|55|185|59|157|52|22|13|49,0
348,193,4,22,0
414,130,6,130|41|158|148,0
46,87,4,127|70|21|122,1
320,114,6,2|167|166|175|93|66|100|159,0
311,140,10,168|189|160|176|54|85|50|74|147|136|1|152|39|38,0
482,30,5,162|139|30,1
48,153,3,190|166|61|126|70|44|125|42|28|107|39|39|157,0
72,33,6,78|180|73|164|81|95,1
57,150,9,102|5|34|100|102|18|102|145|18|148|92|94|5|94,1
391,50,8,100,0
468,95,3,36|147,0
398,4,5,164|3|75|120|53|72|19|30,0
430,81,5,68,0
422,172,8,14|21|30|114|144|42|97|16|23|117|112|151|183,0
428,11,10,190|137|96|198|109|132|48|65|36|30|23|179|14,0
28,169,1,32|132|86|86|6|6|116|68,1
127,59,7,7|191|121|59|161|191,1
72,15,8,24|104|106|13|176|13|109|105|58|134|172|12,0
480,165,9,91|34|89|150|34|165|34|100|100,1
98,73,2,156|170|71|197|57|101|17|181|167|51|156|51|99|101|186,1
167,186,2,152|145|112|18|57|170|28|41|91|147|166|119,0
22,54,5,12|102|41|119,0
68,63,10,36|69|194|93,0
175,133,6,118|90|79|193|54|162|142,0
242,170,2,119|40|101,0
176,85,8,61|105|104|12|61|61|41|88|41|70|127|111|42,1
173,4,5,196|155,0
245,16,6,133|130|125|114|10|131,0
171,41,8,1|173|58|85|88|14|24|42|134|61,0
361,177,2,177|101|71|119|82|156|177|101,1
430,45,10,66|45|11|199|160|152|63|23|63|144|160|63|60|60|199,0
4,92,9,81|7|156|89|33|70|187,0
81,25,7,137|41|109|62|36|18|145|129|34,0
410,91,9,100,0
265,109,8,81|191|69|93|190,0
247,82,2,156|96|178|197|49|9,0
16,11,10,152|80|144|45|140|63|45|66,1
482,55,1,116|137|86|116|132|149|44|169|149|9|44,1
105,61,8,14|101|43,0
403,54,5,195|140|45,0
361,37,9,167|165|175|87|10|109|60|118,0
70,130,6,33|78|158|10|20|131|78|125,0
311,86,1,148|98|200|23|35|200|166|24|43,0
367,173,8,176|128|86|122|167|192|116|2,0
311,177,2,122|134|179|40|113|82|93,0
425,78,6,19|88|3|101|45|81|122|137|13|30|64|104|177|28,0
490,167,2,4|90|99|113|145|39|15|11|82,0
217,107,7,150|31|185|111|16|97|19|197|106|157|95|4|128|131|46,0
346,150,9,37|36|100,1
442,143,5,175|30|3|4,0
270,193,4,1|39|12|137|101|155|30|183|144,0
453,126,1,131|19|21|15|125|186|100|31|103|97,0
267,65,4,108|136|77|50|96|98|161|109|141|130|170|2|76|144,0
71,162,5,155|35|100|189|196|190|27|30|36|154|36|86|164|99|189,0
250,110,3,151|8|31,1
315,77,3,96|147|38|147|147|77|8|188|31|110|8|96,1
120,79,7,119|13,0
120,155,7,35|193|184|84|46|78|79|184|14|127|154|153|39|83,0
44,17,2,194,0
183,23,10,130|123|154|187|106|46,1
65,112,6,56|133|20|78,1
63,49,8,159|111|111|176|13|41|61|105|176|13|24|42,0
336,150,9,34|91|37|150|47|83|83|150|150|89|165|124,0
167,111,8,62|44|162|34|125,0
230,176,8,172|58|104|106|176|50|159|85|13|106|176|61|88,0
201,153,3,130|61|6|172|56|135|138|141|173|174,0
2,130,6,183|29|47|17|34|128|169|119|57|172|74,1
158,72,5,162|69|162|175|123|162|90|182|46|75|53|19,1
114,153,3,173|14|12|159,0
34,97,7,82|131|170|109|57|178|120|167|87|40|189|136|62|170,0
290,118,3,36,0
374,55,1,195|193|183|92|86|167|1|63|109|131|126,0
325,109,8,13|106|88|50|42|88|172|70|14|70|13|173|85|24|105,1
296,186,2,57|156|17|117|40|17|51|57|22|177|99|117|181,0
99,149,1,6|169|86|35|146|132|146|44|35|171|116|169|171|103|44,0
333,192,7,73|90|91|31,0
405,173,8,171|198|151|179|149|121|153|193,0
40,192,7,33|64|178|93|84|156|75|178|151|52|127|97,0
173,24,8,149|46|19|108|33|157|14,0
210,187,4,63|77|116|42|200|131|63|23|120|90,0
321,167,2,167|82|156|197|73|22|57|57,1
29,20,6,195|141|143,0
347,20,6,151|101|139|103|109|61|44|52,0
41,108,5,113|41|37|11|72|137|194|132,0
88,43,4,88|64|84|127|186|100|37|192|63|17|109|159|52|56|58,0
404,46,5,185|143|184|29|123|4|123|64|185|90|162|54|19,0
372,93,4,149|158|26|149|99|198|127|155|69|57|158|4|117|194|199,0
359,3,5,69|154|120|182|162|182|29|69|75|3|3|4,1
376,167,2,170,1
470,102,9,145,1
258,73,2,112|46,0
416,188,3,20|79,0
58,82,2,9|194|168,1
233,165,9,62|195|21|142|3|183|72|5|168,0
243,13,8,7|113|154|117,0
103,93,4,67|168|65|62|93|87|135|65|200|168|193|189|187|52,0
49,93,4,160|161|73,1
96,144,10,16|7|157|134|150|94|129|115|139|91|131|130,0
321,176,8,174,0
23,164,5,189|157|9|141|26|112|142,0
463,139,5,33|109|138|42,0
41,61,8,99|193|62|44|148|115|139|130|153,0
228,93,4,93|189|87|187,1
